Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2012-05-14,Sp,8224,674,77,27,,,,10,8,,,,12.1
Bonneville,2012-05-15,Sp,7324,652,75,24,,,,14,2,,,,12.6
Bonneville,2012-05-16,Sp,4036,459,73,24,,,,82,54,,,,12.7
Bonneville,2012-05-17,Sp,4636,427,66,23,,,,164,19,,,,12.7
Bonneville,2012-05-18,Sp,3118,349,84,23,,,,764,31,,,,12.8
Bonneville,2012-05-19,Sp,2199,265,58,21,,,,2387,70,,,,13.2
Bonneville,2012-05-20,Sp,2053,261,53,20,,,,1321,150,,,,13.5
Bonneville,2012-05-21,Sp,1987,180,37,12,,,,921,139,,,,13.7
Bonneville,2012-05-22,Sp,1097,146,45,22,,,,958,141,,,,13.6
Bonneville,2012-05-23,Sp,960,114,45,6,,,,828,136,,,,13.5
Bonneville,2012-05-24,Sp,1372,128,56,12,,,,510,115,,,,13.5
Bonneville,2012-05-25,Sp,1406,163,66,18,2,,,3466,93,,,,13.4
Bonneville,2012-05-26,Sp,1160,106,76,16,1,,,1882,46,,,,13.3
Bonneville,2012-05-27,Sp,1144,84,58,15,3,,,1202,13,,,,13.1
Bonneville,2012-05-28,Sp,1383,107,90,27,1,,,1130,15,,,,13.1
Bonneville,2012-05-29,Sp,1494,88,103,26,10,,,872,25,,,,13.2
Bonneville,2012-05-30,Sp,1833,108,79,17,30,,,711,29,,,,13.3
Bonneville,2012-05-31,Sp,2149,143,85,17,32,,,1218,29,,,,13.5
